position	pc_adapters	sample	adapter	read_pair	stage
88	0.1062511016146899	AP-DNA-14	polya	1	cleaned
90	0.10786704634193886	AP-DNA-14	polya	1	cleaned
92	0.10927142268503334	AP-DNA-14	polya	1	cleaned
94	0.11071227633574063	AP-DNA-14	polya	1	cleaned
96	0.11219690275558336	AP-DNA-14	polya	1	cleaned
98	0.11338241525300077	AP-DNA-14	polya	1	cleaned
100	0.1143527116355024	AP-DNA-14	polya	1	cleaned
102	0.11547621270997797	AP-DNA-14	polya	1	cleaned
104	0.11648663413085374	AP-DNA-14	polya	1	cleaned
106	0.11758095335923904	AP-DNA-14	polya	1	cleaned
108	0.11856948839554708	AP-DNA-14	polya	1	cleaned
110	0.11941940966292633	AP-DNA-14	polya	1	cleaned
112	0.12031310369944098	AP-DNA-14	polya	1	cleaned
114	0.12130528646651033	AP-DNA-14	polya	1	cleaned
116	0.12217709411845729	AP-DNA-14	polya	1	cleaned
118	0.1228956970784303	AP-DNA-14	polya	1	cleaned
120	0.12354864088470019	AP-DNA-14	polya	1	cleaned
122	0.12410674369117669	AP-DNA-14	polya	1	cleaned
124	0.12466849422841447	AP-DNA-14	polya	1	cleaned
126	0.12504785822758804	AP-DNA-14	polya	1	cleaned
128	0.12537980172686491	AP-DNA-14	polya	1	cleaned
130	0.1256169042263484	AP-DNA-14	polya	1	cleaned
132	0.1257336316107095	AP-DNA-14	polya	1	cleaned
134	0.12574457480299336	AP-DNA-14	polya	1	cleaned
136	0.12575187026451592	AP-DNA-14	polya	1	cleaned
138	0.12575187026451592	AP-DNA-14	polya	1	cleaned
1	0.0018749336113001447	AP-DNA-14	polya	2	cleaned
2	0.003888480991529094	AP-DNA-14	polya	2	cleaned
3	0.0049390274507789805	AP-DNA-14	polya	2	cleaned
4	0.0061427786020028085	AP-DNA-14	polya	2	cleaned
5	0.007178734138207557	AP-DNA-14	polya	2	cleaned
6	0.008163621443754326	AP-DNA-14	polya	2	cleaned
7	0.009133917826255958	AP-DNA-14	polya	2	cleaned
8	0.01031578259291208	AP-DNA-14	polya	2	cleaned
9	0.011789465820470949	AP-DNA-14	polya	2	cleaned
10	0.013624274393396965	AP-DNA-14	polya	2	cleaned
12	0.016619061348411398	AP-DNA-14	polya	2	cleaned
14	0.019033859112381625	AP-DNA-14	polya	2	cleaned
16	0.02152525922233882	AP-DNA-14	polya	2	cleaned
18	0.02408596621676042	AP-DNA-14	polya	2	cleaned
20	0.02648982078844679	AP-DNA-14	polya	2	cleaned
22	0.028733175206636652	AP-DNA-14	polya	2	cleaned
24	0.03143614370074834	AP-DNA-14	polya	2	cleaned
26	0.03573317053754128	AP-DNA-14	polya	2	cleaned
28	0.038483559531549666	AP-DNA-14	polya	2	cleaned
30	0.04084364133410062	AP-DNA-14	polya	2	cleaned
32	0.04285718871432957	AP-DNA-14	polya	2	cleaned
34	0.04483790651770696	AP-DNA-14	polya	2	cleaned
36	0.04668001055215555	AP-DNA-14	polya	2	cleaned
38	0.048481989548230006	AP-DNA-14	polya	2	cleaned
40	0.05020371846755621	AP-DNA-14	polya	2	cleaned
42	0.0521151293864692	AP-DNA-14	polya	2	cleaned
44	0.05408125626680145	AP-DNA-14	polya	2	cleaned
46	0.0562334174159592	AP-DNA-14	polya	2	cleaned
48	0.05864821517992943	AP-DNA-14	polya	2	cleaned
50	0.060979115136390115	AP-DNA-14	polya	2	cleaned
52	0.06283216236312256	AP-DNA-14	polya	2	cleaned
54	0.06534909658840873	AP-DNA-14	polya	2	cleaned
56	0.06736993943016026	AP-DNA-14	polya	2	cleaned
58	0.06908802061872517	AP-DNA-14	polya	2	cleaned
60	0.07076597676891597	AP-DNA-14	polya	2	cleaned
62	0.07238192149616492	AP-DNA-14	polya	2	cleaned
64	0.07425320737670378	AP-DNA-14	polya	2	cleaned
66	0.07621568652627475	AP-DNA-14	polya	2	cleaned
68	0.07791188133027196	AP-DNA-14	polya	2	cleaned
70	0.07970656486482386	AP-DNA-14	polya	2	cleaned
72	0.0814866574763306	AP-DNA-14	polya	2	cleaned
74	0.08287279516561866	AP-DNA-14	polya	2	cleaned
76	0.0840947849706489	AP-DNA-14	polya	2	cleaned
78	0.08536419527557584	AP-DNA-14	polya	2	cleaned
80	0.08722818569459215	AP-DNA-14	polya	2	cleaned
82	0.08904475561371172	AP-DNA-14	polya	2	cleaned
84	0.0904017114569095	AP-DNA-14	polya	2	cleaned
86	0.09171489453097187	AP-DNA-14	polya	2	cleaned
88	0.09303172533579551	AP-DNA-14	polya	2	cleaned
90	0.09458930637086391	AP-DNA-14	polya	2	cleaned
92	0.09583318256046186	AP-DNA-14	polya	2	cleaned
94	0.09701504732711799	AP-DNA-14	polya	2	cleaned
96	0.09830269628585137	AP-DNA-14	polya	2	cleaned
98	0.09963411801372013	AP-DNA-14	polya	2	cleaned
100	0.10062630078078948	AP-DNA-14	polya	2	cleaned
102	0.1016914381630845	AP-DNA-14	polya	2	cleaned
104	0.10279670058375365	AP-DNA-14	polya	2	cleaned
106	0.10379253108158426	AP-DNA-14	polya	2	cleaned
108	0.10451113404155729	AP-DNA-14	polya	2	cleaned
110	0.10528080523218827	AP-DNA-14	polya	2	cleaned
112	0.10607965826890954	AP-DNA-14	polya	2	cleaned
114	0.10703171599760475	AP-DNA-14	polya	2	cleaned
116	0.1079254100341194	AP-DNA-14	polya	2	cleaned
118	0.10854187653277647	AP-DNA-14	polya	2	cleaned
120	0.10912186572382067	AP-DNA-14	polya	2	cleaned
122	0.10956324114593607	AP-DNA-14	polya	2	cleaned
124	0.11003015068338047	AP-DNA-14	polya	2	cleaned
126	0.11031832141352194	AP-DNA-14	polya	2	cleaned
128	0.11051894660539258	AP-DNA-14	polya	2	cleaned
130	0.1106757990281278	AP-DNA-14	polya	2	cleaned
132	0.11074875364335349	AP-DNA-14	polya	2	cleaned
134	0.11075969683563734	AP-DNA-14	polya	2	cleaned
136	0.11075969683563734	AP-DNA-14	polya	2	cleaned
138	0.11075969683563734	AP-DNA-14	polya	2	cleaned
1	0.005545989149929377	AP-DNA-1	polya	1	cleaned
2	0.011740287339701722	AP-DNA-1	polya	1	cleaned
3	0.015325141644106127	AP-DNA-1	polya	1	cleaned
4	0.019826469182106725	AP-DNA-1	polya	1	cleaned
5	0.023688328258080395	AP-DNA-1	polya	1	cleaned
6	0.02809535629937656	AP-DNA-1	polya	1	cleaned
7	0.03215760180584715	AP-DNA-1	polya	1	cleaned
8	0.03653663468405919	AP-DNA-1	polya	1	cleaned
9	0.042730932873831534	AP-DNA-1	polya	1	cleaned
10	0.05004282744251499	AP-DNA-1	polya	1	cleaned
12	0.06149800614764941	AP-DNA-1	polya	1	cleaned
14	0.07166835421018594	AP-DNA-1	polya	1	cleaned
16	0.08205161285512547	AP-DNA-1	polya	1	cleaned
18	0.09240834976661685	AP-DNA-1	polya	1	cleaned
20	0.10190534048549832	AP-DNA-1	polya	1	cleaned
22	0.11132497614848941	AP-DNA-1	polya	1	cleaned
24	0.12221804144748724	AP-DNA-1	polya	1	cleaned
26	0.13887074319363546	AP-DNA-1	polya	1	cleaned
28	0.14957962978813244	AP-DNA-1	polya	1	cleaned
30	0.15888286450987904	AP-DNA-1	polya	1	cleaned
32	0.1674434906950782	AP-DNA-1	polya	1	cleaned
34	0.17531897209953423	AP-DNA-1	polya	1	cleaned
36	0.18268464684993194	AP-DNA-1	polya	1	cleaned
38	0.1898882443403689	AP-DNA-1	polya	1	cleaned
40	0.19708226453817182	AP-DNA-1	polya	1	cleaned
42	0.20449729918137577	AP-DNA-1	polya	1	cleaned
44	0.2124825510937143	AP-DNA-1	polya	1	cleaned
46	0.22089288745604077	AP-DNA-1	polya	1	cleaned
48	0.23030736611530586	AP-DNA-1	polya	1	cleaned
50	0.23896671208611747	AP-DNA-1	polya	1	cleaned
52	0.24639574431086347	AP-DNA-1	polya	1	cleaned
54	0.25626403929801866	AP-DNA-1	polya	1	cleaned
56	0.2640555352132223	AP-DNA-1	polya	1	cleaned
58	0.2705098937337498	AP-DNA-1	polya	1	cleaned
60	0.27671450593097424	AP-DNA-1	polya	1	cleaned
62	0.28229291053289574	AP-DNA-1	polya	1	cleaned
64	0.28811001073585035	AP-DNA-1	polya	1	cleaned
66	0.29405382588750156	AP-DNA-1	polya	1	cleaned
68	0.29985987536818615	AP-DNA-1	polya	1	cleaned
70	0.3056931832971368	AP-DNA-1	polya	1	cleaned
72	0.3113003197769605	AP-DNA-1	polya	1	cleaned
74	0.31621199746858897	AP-DNA-1	polya	1	cleaned
76	0.3209365495964446	AP-DNA-1	polya	1	cleaned
78	0.325399567963909	AP-DNA-1	polya	1	cleaned
80	0.330647187612547	AP-DNA-1	polya	1	cleaned
82	0.33598173960970945	AP-DNA-1	polya	1	cleaned
84	0.34036298263237547	AP-DNA-1	polya	1	cleaned
86	0.34433313878659566	AP-DNA-1	polya	1	cleaned
88	0.348137534106765	AP-DNA-1	polya	1	cleaned
90	0.35247089066626086	AP-DNA-1	polya	1	cleaned
92	0.3564749357021092	AP-DNA-1	polya	1	cleaned
94	0.36010104603632176	AP-DNA-1	polya	1	cleaned
96	0.3635776032624797	AP-DNA-1	polya	1	cleaned
98	0.3668154648876045	AP-DNA-1	polya	1	cleaned
100	0.36948310924359473	AP-DNA-1	polya	1	cleaned
102	0.3722590506778314	AP-DNA-1	polya	1	cleaned
104	0.3749399559005457	AP-DNA-1	polya	1	cleaned
106	0.3774764650189313	AP-DNA-1	polya	1	cleaned
108	0.37979711669564187	AP-DNA-1	polya	1	cleaned
110	0.38206325147582026	AP-DNA-1	polya	1	cleaned
112	0.3843198089633646	AP-DNA-1	polya	1	cleaned
114	0.3865012215394726	AP-DNA-1	polya	1	cleaned
116	0.3884461486590015	AP-DNA-1	polya	1	cleaned
118	0.38998588262862854	AP-DNA-1	polya	1	cleaned
120	0.39137459006056485	AP-DNA-1	polya	1	cleaned
122	0.39258869608063446	AP-DNA-1	polya	1	cleaned
124	0.39360683595911505	AP-DNA-1	polya	1	cleaned
126	0.3944164855441008	AP-DNA-1	polya	1	cleaned
128	0.39501396126150157	AP-DNA-1	polya	1	cleaned
130	0.3953756882371412	AP-DNA-1	polya	1	cleaned
132	0.3955731278083661	AP-DNA-1	polya	1	cleaned
134	0.3956158572678103	AP-DNA-1	polya	1	cleaned
136	0.3956188041270823	AP-DNA-1	polya	1	cleaned
138	0.3956188041270823	AP-DNA-1	polya	1	cleaned
1	0.005492945683033135	AP-DNA-1	polya	2	cleaned
2	0.011211326100375302	AP-DNA-1	polya	2	cleaned
3	0.01444108386250208	AP-DNA-1	polya	2	cleaned
4	0.0183353583904679	AP-DNA-1	polya	2	cleaned
5	0.021687410812383238	AP-DNA-1	polya	2	cleaned
6	0.025390139487668183	AP-DNA-1	polya	2	cleaned
7	0.0287377716206755	AP-DNA-1	polya	2	cleaned
8	0.032279896465635706	AP-DNA-1	polya	2	cleaned
9	0.03731313210223474	AP-DNA-1	polya	2	cleaned
10	0.043040353097392944	AP-DNA-1	polya	2	cleaned
12	0.05290275436600408	AP-DNA-1	polya	2	cleaned
14	0.061519370877371506	AP-DNA-1	polya	2	cleaned
16	0.07046750905684046	AP-DNA-1	polya	2	cleaned
18	0.07965139597807047	AP-DNA-1	polya	2	cleaned
20	0.08806983620339501	AP-DNA-1	polya	2	cleaned
22	0.09637776920601901	AP-DNA-1	polya	2	cleaned
24	0.10595137826597283	AP-DNA-1	polya	2	cleaned
26	0.11996590424885095	AP-DNA-1	polya	2	cleaned
28	0.12905401824374052	AP-DNA-1	polya	2	cleaned
30	0.13710262763042735	AP-DNA-1	polya	2	cleaned
32	0.14450661155136124	AP-DNA-1	polya	2	cleaned
34	0.1513971052441468	AP-DNA-1	polya	2	cleaned
36	0.15787872221294044	AP-DNA-1	polya	2	cleaned
38	0.1640951218472529	AP-DNA-1	polya	2	cleaned
40	0.17019217368104878	AP-DNA-1	polya	2	cleaned
42	0.17663548147930624	AP-DNA-1	polya	2	cleaned
44	0.18375140990640082	AP-DNA-1	polya	2	cleaned
46	0.19107656534180834	AP-DNA-1	polya	2	cleaned
48	0.19928725198845593	AP-DNA-1	polya	2	cleaned
50	0.2071281077964658	AP-DNA-1	polya	2	cleaned
52	0.21397881888907916	AP-DNA-1	polya	2	cleaned
54	0.22326289902555763	AP-DNA-1	polya	2	cleaned
56	0.23021159318896545	AP-DNA-1	polya	2	cleaned
58	0.2361089953070824	AP-DNA-1	polya	2	cleaned
60	0.24184800373932866	AP-DNA-1	polya	2	cleaned
62	0.24722160162184526	AP-DNA-1	polya	2	cleaned
64	0.2527521197605966	AP-DNA-1	polya	2	cleaned
66	0.25853312093746905	AP-DNA-1	polya	2	cleaned
68	0.26409089752448645	AP-DNA-1	polya	2	cleaned
70	0.2697915967861966	AP-DNA-1	polya	2	cleaned
72	0.27525949416541756	AP-DNA-1	polya	2	cleaned
74	0.2801114979567878	AP-DNA-1	polya	2	cleaned
76	0.2845575718834381	AP-DNA-1	polya	2	cleaned
78	0.28887840429102785	AP-DNA-1	polya	2	cleaned
80	0.29398015440570124	AP-DNA-1	polya	2	cleaned
82	0.2992520856433334	AP-DNA-1	polya	2	cleaned
84	0.3035184011543909	AP-DNA-1	polya	2	cleaned
86	0.3073802602303646	AP-DNA-1	polya	2	cleaned
88	0.3110513101684753	AP-DNA-1	polya	2	cleaned
90	0.3151724928603862	AP-DNA-1	polya	2	cleaned
92	0.31909402583661817	AP-DNA-1	polya	2	cleaned
94	0.32291610231241963	AP-DNA-1	polya	2	cleaned
96	0.3263646643754934	AP-DNA-1	polya	2	cleaned
98	0.329558323111538	AP-DNA-1	polya	2	cleaned
100	0.33214566555236585	AP-DNA-1	polya	2	cleaned
102	0.33489876882724445	AP-DNA-1	polya	2	cleaned
104	0.33767102668739113	AP-DNA-1	polya	2	cleaned
106	0.34028562757648506	AP-DNA-1	polya	2	cleaned
108	0.3426961584609921	AP-DNA-1	polya	2	cleaned
110	0.34488199132600816	AP-DNA-1	polya	2	cleaned
112	0.3470199377278539	AP-DNA-1	polya	2	cleaned
114	0.34918956286687386	AP-DNA-1	polya	2	cleaned
116	0.3510085117525241	AP-DNA-1	polya	2	cleaned
118	0.3523957457548245	AP-DNA-1	polya	2	cleaned
120	0.35364521408615823	AP-DNA-1	polya	2	cleaned
122	0.3547745979021574	AP-DNA-1	polya	2	cleaned
124	0.3556439213874014	AP-DNA-1	polya	2	cleaned
126	0.3562870734235183	AP-DNA-1	polya	2	cleaned
128	0.3567408897514084	AP-DNA-1	polya	2	cleaned
130	0.35703410224897375	AP-DNA-1	polya	2	cleaned
132	0.35718881236075445	AP-DNA-1	polya	2	cleaned
134	0.35722122781274657	AP-DNA-1	polya	2	cleaned
136	0.3572241746720186	AP-DNA-1	polya	2	cleaned
138	0.3572241746720186	AP-DNA-1	polya	2	cleaned
1	0.00454731876327036	AP-DNA-3	polya	1	cleaned
2	0.010753626567427996	AP-DNA-3	polya	1	cleaned
3	0.014379560698708566	AP-DNA-3	polya	1	cleaned
4	0.019125560784240877	AP-DNA-3	polya	1	cleaned
5	0.023178659758384637	AP-DNA-3	polya	1	cleaned
6	0.028001648856293453	AP-DNA-3	polya	1	cleaned
7	0.03231551706590602	AP-DNA-3	polya	1	cleaned
8	0.03688270396140258	AP-DNA-3	polya	1	cleaned
9	0.0428381765962045	AP-DNA-3	polya	1	cleaned
10	0.050389308600422705	AP-DNA-3	polya	1	cleaned
12	0.06249148464270368	AP-DNA-3	polya	1	cleaned
14	0.07339163868529985	AP-DNA-3	polya	1	cleaned
16	0.08429427624442432	AP-DNA-3	polya	1	cleaned
18	0.0955955182063368	AP-DNA-3	polya	1	cleaned
20	0.10596295795361814	AP-DNA-3	polya	1	cleaned
22	0.11600754055222381	AP-DNA-3	polya	1	cleaned
24	0.12757700229918995	AP-DNA-3	polya	1	cleaned
26	0.14454314546209623	AP-DNA-3	polya	1	cleaned
28	0.15545944236212622	AP-DNA-3	polya	1	cleaned
30	0.16551644254337325	AP-DNA-3	polya	1	cleaned
32	0.17475388227028976	AP-DNA-3	polya	1	cleaned
34	0.18360886045185199	AP-DNA-3	polya	1	cleaned
36	0.1918181243360629	AP-DNA-3	polya	1	cleaned
38	0.19975544316042776	AP-DNA-3	polya	1	cleaned
40	0.20742702571626725	AP-DNA-3	polya	1	cleaned
42	0.21541649838772592	AP-DNA-3	polya	1	cleaned
44	0.22380333370370842	AP-DNA-3	polya	1	cleaned
46	0.23274150968896787	AP-DNA-3	polya	1	cleaned
48	0.24215776260592012	AP-DNA-3	polya	1	cleaned
50	0.25120272980189534	AP-DNA-3	polya	1	cleaned
52	0.2592704332439946	AP-DNA-3	polya	1	cleaned
54	0.2694838949665229	AP-DNA-3	polya	1	cleaned
56	0.27742990609873674	AP-DNA-3	polya	1	cleaned
58	0.2842111479791899	AP-DNA-3	polya	1	cleaned
60	0.2909439612873417	AP-DNA-3	polya	1	cleaned
62	0.2968981921638795	AP-DNA-3	polya	1	cleaned
64	0.30284124721604005	AP-DNA-3	polya	1	cleaned
66	0.3089395220512178	AP-DNA-3	polya	1	cleaned
68	0.3145535111633819	AP-DNA-3	polya	1	cleaned
70	0.3203761156639212	AP-DNA-3	polya	1	cleaned
72	0.32587337949925654	AP-DNA-3	polya	1	cleaned
74	0.3306566323327129	AP-DNA-3	polya	1	cleaned
76	0.33513068735839924	AP-DNA-3	polya	1	cleaned
78	0.33933652259903185	AP-DNA-3	polya	1	cleaned
80	0.3443644018105233	AP-DNA-3	polya	1	cleaned
82	0.349521423881485	AP-DNA-3	polya	1	cleaned
84	0.3537570613204569	AP-DNA-3	polya	1	cleaned
86	0.3576400394124139	AP-DNA-3	polya	1	cleaned
88	0.36128459991765655	AP-DNA-3	polya	1	cleaned
90	0.3651799955922549	AP-DNA-3	polya	1	cleaned
92	0.3689524571987036	AP-DNA-3	polya	1	cleaned
94	0.37236977594160914	AP-DNA-3	polya	1	cleaned
96	0.37562069907712026	AP-DNA-3	polya	1	cleaned
98	0.3784705342933151	AP-DNA-3	polya	1	cleaned
100	0.3808509848856661	AP-DNA-3	polya	1	cleaned
102	0.3832550288850357	AP-DNA-3	polya	1	cleaned
104	0.385620578378217	AP-DNA-3	polya	1	cleaned
106	0.38771914984460887	AP-DNA-3	polya	1	cleaned
108	0.3899120949390751	AP-DNA-3	polya	1	cleaned
110	0.3918628971720346	AP-DNA-3	polya	1	cleaned
112	0.3937553367665797	AP-DNA-3	polya	1	cleaned
114	0.39557327086527655	AP-DNA-3	polya	1	cleaned
116	0.39704723792480734	AP-DNA-3	polya	1	cleaned
118	0.398212007176568	AP-DNA-3	polya	1	cleaned
120	0.3992873698333108	AP-DNA-3	polya	1	cleaned
122	0.40021247974009305	AP-DNA-3	polya	1	cleaned
124	0.40102707316136704	AP-DNA-3	polya	1	cleaned
126	0.40166533690913353	AP-DNA-3	polya	1	cleaned
128	0.40213223801644915	AP-DNA-3	polya	1	cleaned
130	0.4024352270328986	AP-DNA-3	polya	1	cleaned
132	0.40259168857417993	AP-DNA-3	polya	1	cleaned
134	0.4026413589047454	AP-DNA-3	polya	1	cleaned
136	0.40264508417953776	AP-DNA-3	polya	1	cleaned
138	0.40264508417953776	AP-DNA-3	polya	1	cleaned
1	0.005004285804472843	AP-DNA-3	polya	2	cleaned
2	0.01061454964184463	AP-DNA-3	polya	2	cleaned
3	0.013758681566639976	AP-DNA-3	polya	2	cleaned
4	0.0175733629540694	AP-DNA-3	polya	2	cleaned
5	0.021107406973803818	AP-DNA-3	polya	2	cleaned
6	0.024924571877761516	AP-DNA-3	polya	2	cleaned
7	0.028639912604059962	AP-DNA-3	polya	2	cleaned
8	0.03241237421050872	AP-DNA-3	polya	2	cleaned
9	0.03768239628350692	AP-DNA-3	polya	2	cleaned
10	0.043960726066984514	AP-DNA-3	polya	2	cleaned
12	0.05413072625026803	AP-DNA-3	polya	2	cleaned
14	0.0631868692706205	AP-DNA-3	polya	2	cleaned
16	0.07275834197058989	AP-DNA-3	polya	2	cleaned
18	0.08243536412301096	AP-DNA-3	polya	2	cleaned
20	0.09176221044494534	AP-DNA-3	polya	2	cleaned
22	0.1010356611615218	AP-DNA-3	polya	2	cleaned
24	0.11132114486337008	AP-DNA-3	polya	2	cleaned
26	0.12582736490502064	AP-DNA-3	polya	2	cleaned
28	0.13529204639427425	AP-DNA-3	polya	2	cleaned
30	0.14390115643953733	AP-DNA-3	polya	2	cleaned
32	0.1520520576853338	AP-DNA-3	polya	2	cleaned
34	0.1595833215573258	AP-DNA-3	polya	2	cleaned
36	0.16655206893566366	AP-DNA-3	polya	2	cleaned
38	0.17337677235536159	AP-DNA-3	polya	2	cleaned
40	0.18007109115732517	AP-DNA-3	polya	2	cleaned
42	0.18698023413898446	AP-DNA-3	polya	2	cleaned
44	0.1945400584510516	AP-DNA-3	polya	2	cleaned
46	0.20220667397383457	AP-DNA-3	polya	2	cleaned
48	0.21053763016793092	AP-DNA-3	polya	2	cleaned
50	0.21883133361410317	AP-DNA-3	polya	2	cleaned
52	0.22607450956881533	AP-DNA-3	polya	2	cleaned
54	0.23526476248169464	AP-DNA-3	polya	2	cleaned
56	0.24253401535995367	AP-DNA-3	polya	2	cleaned
58	0.24877881767029958	AP-DNA-3	polya	2	cleaned
60	0.25477030129476147	AP-DNA-3	polya	2	cleaned
62	0.260650026675451	AP-DNA-3	polya	2	cleaned
64	0.26631492787644484	AP-DNA-3	polya	2	cleaned
66	0.27236104886452883	AP-DNA-3	polya	2	cleaned
68	0.2780184995159378	AP-DNA-3	polya	2	cleaned
70	0.2838547633573826	AP-DNA-3	polya	2	cleaned
72	0.28968233489097833	AP-DNA-3	polya	2	cleaned
74	0.29452022508805675	AP-DNA-3	polya	2	cleaned
76	0.2992028955021181	AP-DNA-3	polya	2	cleaned
78	0.3036384560216161	AP-DNA-3	polya	2	cleaned
80	0.30886004952231294	AP-DNA-3	polya	2	cleaned
82	0.3138606100519934	AP-DNA-3	polya	2	cleaned
84	0.31791370902613714	AP-DNA-3	polya	2	cleaned
86	0.3218736761304707	AP-DNA-3	polya	2	cleaned
88	0.3255505223505808	AP-DNA-3	polya	2	cleaned
90	0.32960113780819633	AP-DNA-3	polya	2	cleaned
92	0.33348535765841747	AP-DNA-3	polya	2	cleaned
94	0.33695855552320914	AP-DNA-3	polya	2	cleaned
96	0.34027529184671956	AP-DNA-3	polya	2	cleaned
98	0.34316486332736673	AP-DNA-3	polya	2	cleaned
100	0.3455763578763211	AP-DNA-3	polya	2	cleaned
102	0.3481865337475375	AP-DNA-3	polya	2	cleaned
104	0.35056946785641674	AP-DNA-3	polya	2	cleaned
106	0.3528667206450705	AP-DNA-3	polya	2	cleaned
108	0.35510188552051747	AP-DNA-3	polya	2	cleaned
110	0.35698439104894947	AP-DNA-3	polya	2	cleaned
112	0.35882591855466495	AP-DNA-3	polya	2	cleaned
114	0.36069476474219136	AP-DNA-3	polya	2	cleaned
116	0.36222336916534426	AP-DNA-3	polya	2	cleaned
118	0.3634179406154442	AP-DNA-3	polya	2	cleaned
120	0.3644187977763388	AP-DNA-3	polya	2	cleaned
122	0.3653178307595741	AP-DNA-3	polya	2	cleaned
124	0.3660032813213778	AP-DNA-3	polya	2	cleaned
126	0.3664776329782782	AP-DNA-3	polya	2	cleaned
128	0.36678434726952014	AP-DNA-3	polya	2	cleaned
130	0.3670053802405365	AP-DNA-3	polya	2	cleaned
132	0.3670960285938185	AP-DNA-3	polya	2	cleaned
134	0.367118380242573	AP-DNA-3	polya	2	cleaned
136	0.3671208637591013	AP-DNA-3	polya	2	cleaned
138	0.3671208637591013	AP-DNA-3	polya	2	cleaned
1	0.005020532857964209	AP-DNA-4	polya	1	cleaned
2	0.009877165158709653	AP-DNA-4	polya	1	cleaned
3	0.012516826764443413	AP-DNA-4	polya	1	cleaned
4	0.015786211563701892	AP-DNA-4	polya	1	cleaned
5	0.01851213662060342	AP-DNA-4	polya	1	cleaned
6	0.02150547837612504	AP-DNA-4	polya	1	cleaned
7	0.024240029778143345	AP-DNA-4	polya	1	cleaned
8	0.02717298711784752	AP-DNA-4	polya	1	cleaned
9	0.031719070994389	AP-DNA-4	polya	1	cleaned
10	0.036670593091418985	AP-DNA-4	polya	1	cleaned
12	0.04473622577560547	AP-DNA-4	polya	1	cleaned
14	0.05168905993972772	AP-DNA-4	polya	1	cleaned
16	0.05933631488575053	AP-DNA-4	polya	1	cleaned
18	0.06666439506245259	AP-DNA-4	polya	1	cleaned
20	0.07337569156330509	AP-DNA-4	polya	1	cleaned
22	0.07958666004738452	AP-DNA-4	polya	1	cleaned
24	0.08730723892689993	AP-DNA-4	polya	1	cleaned
26	0.10025538294718218	AP-DNA-4	polya	1	cleaned
28	0.10798027499925597	AP-DNA-4	polya	1	cleaned
30	0.1143465176954374	AP-DNA-4	polya	1	cleaned
32	0.12041083831253162	AP-DNA-4	polya	1	cleaned
34	0.12613441829751315	AP-DNA-4	polya	1	cleaned
36	0.13121102239873642	AP-DNA-4	polya	1	cleaned
38	0.13651622464555424	AP-DNA-4	polya	1	cleaned
40	0.14154538384863524	AP-DNA-4	polya	1	cleaned
42	0.14631143952565454	AP-DNA-4	polya	1	cleaned
44	0.15182798722783342	AP-DNA-4	polya	1	cleaned
46	0.1580562084021464	AP-DNA-4	polya	1	cleaned
48	0.164957284495568	AP-DNA-4	polya	1	cleaned
50	0.1718540474164312	AP-DNA-4	polya	1	cleaned
52	0.17718081552604098	AP-DNA-4	polya	1	cleaned
54	0.1850178500646329	AP-DNA-4	polya	1	cleaned
56	0.1907414300496144	AP-DNA-4	polya	1	cleaned
58	0.1955808096601263	AP-DNA-4	polya	1	cleaned
60	0.20013551988178457	AP-DNA-4	polya	1	cleaned
62	0.2043710553341221	AP-DNA-4	polya	1	cleaned
64	0.20857208540599248	AP-DNA-4	polya	1	cleaned
66	0.21317855369835137	AP-DNA-4	polya	1	cleaned
68	0.21769444536698412	AP-DNA-4	polya	1	cleaned
70	0.2222017106905001	AP-DNA-4	polya	1	cleaned
72	0.2261827689618927	AP-DNA-4	polya	1	cleaned
74	0.23003443205653362	AP-DNA-4	polya	1	cleaned
76	0.2336790628683719	AP-DNA-4	polya	1	cleaned
78	0.23736682540579407	AP-DNA-4	polya	1	cleaned
80	0.24196466735303618	AP-DNA-4	polya	1	cleaned
82	0.24648487219422732	AP-DNA-4	polya	1	cleaned
84	0.2502459586651421	AP-DNA-4	polya	1	cleaned
86	0.253709436229528	AP-DNA-4	polya	1	cleaned
88	0.2570478317897208	AP-DNA-4	polya	1	cleaned
90	0.26069246260155904	AP-DNA-4	polya	1	cleaned
92	0.2641688796836202	AP-DNA-4	polya	1	cleaned
94	0.2672269190275176	AP-DNA-4	polya	1	cleaned
96	0.27025907933606474	AP-DNA-4	polya	1	cleaned
98	0.2732696737818199	AP-DNA-4	polya	1	cleaned
100	0.2757152426224262	AP-DNA-4	polya	1	cleaned
102	0.2782470749142002	AP-DNA-4	polya	1	cleaned
104	0.2809039892101675	AP-DNA-4	polya	1	cleaned
106	0.2834056292940329	AP-DNA-4	polya	1	cleaned
108	0.285894329860223	AP-DNA-4	polya	1	cleaned
110	0.28812855324546827	AP-DNA-4	polya	1	cleaned
112	0.2904921718074651	AP-DNA-4	polya	1	cleaned
114	0.29282128498899496	AP-DNA-4	polya	1	cleaned
116	0.2947794653305033	AP-DNA-4	polya	1	cleaned
118	0.29638396552222385	AP-DNA-4	polya	1	cleaned
120	0.29782025198416723	AP-DNA-4	polya	1	cleaned
122	0.2991228300968005	AP-DNA-4	polya	1	cleaned
124	0.3002615076522151	AP-DNA-4	polya	1	cleaned
126	0.3010119996773747	AP-DNA-4	polya	1	cleaned
128	0.30161584383554907	AP-DNA-4	polya	1	cleaned
130	0.3020169688834792	AP-DNA-4	polya	1	cleaned
