position	mean_phred_score	sample	read_pair	stage
37	33.52663931665904	AP-RNA-4	1	dedup
42	33.372509671515616	AP-RNA-4	1	dedup
47	33.19731478652405	AP-RNA-4	1	dedup
52	33.01144472725996	AP-RNA-4	1	dedup
57	32.82383520318191	AP-RNA-4	1	dedup
62	32.612893565798714	AP-RNA-4	1	dedup
67	32.38838745481389	AP-RNA-4	1	dedup
72	32.2189886785287	AP-RNA-4	1	dedup
77	32.020686742211254	AP-RNA-4	1	dedup
82	31.82803429885921	AP-RNA-4	1	dedup
87	31.687922151411545	AP-RNA-4	1	dedup
92	31.54338438516753	AP-RNA-4	1	dedup
97	31.41266120268068	AP-RNA-4	1	dedup
102	31.29550209232147	AP-RNA-4	1	dedup
107	31.14778180654701	AP-RNA-4	1	dedup
112	31.053431999963852	AP-RNA-4	1	dedup
117	30.910866384690213	AP-RNA-4	1	dedup
122	30.820034118332366	AP-RNA-4	1	dedup
127	30.71965970527243	AP-RNA-4	1	dedup
132	30.653083369939054	AP-RNA-4	1	dedup
137	30.765351893005725	AP-RNA-4	1	dedup
142	31.229003865771226	AP-RNA-4	1	dedup
147	32.04970042907458	AP-RNA-4	1	dedup
150	33.54753209884509	AP-RNA-4	1	dedup
1	32.40371762610906	AP-RNA-4	2	dedup
2	32.39750878559314	AP-RNA-4	2	dedup
3	32.586570910789675	AP-RNA-4	2	dedup
4	32.577363885987346	AP-RNA-4	2	dedup
5	32.30367345559152	AP-RNA-4	2	dedup
6	34.05752390970075	AP-RNA-4	2	dedup
7	34.03492475398288	AP-RNA-4	2	dedup
8	34.01093614999031	AP-RNA-4	2	dedup
9	33.98612930298283	AP-RNA-4	2	dedup
12	33.88527879622508	AP-RNA-4	2	dedup
17	33.73618142434064	AP-RNA-4	2	dedup
22	33.59132553015964	AP-RNA-4	2	dedup
27	33.47260967043658	AP-RNA-4	2	dedup
32	33.335305762354956	AP-RNA-4	2	dedup
37	33.16887455756984	AP-RNA-4	2	dedup
42	32.97760391802579	AP-RNA-4	2	dedup
47	32.77909189009672	AP-RNA-4	2	dedup
52	32.5150743995578	AP-RNA-4	2	dedup
57	32.29201522736121	AP-RNA-4	2	dedup
62	32.06203863793904	AP-RNA-4	2	dedup
67	31.890262273679447	AP-RNA-4	2	dedup
72	31.698590672215097	AP-RNA-4	2	dedup
77	31.52853655721801	AP-RNA-4	2	dedup
82	31.311113398238923	AP-RNA-4	2	dedup
87	31.103520503712964	AP-RNA-4	2	dedup
92	30.951459751680652	AP-RNA-4	2	dedup
97	30.727123194750938	AP-RNA-4	2	dedup
102	30.457440616679026	AP-RNA-4	2	dedup
107	30.134043916735028	AP-RNA-4	2	dedup
112	29.828736114951603	AP-RNA-4	2	dedup
117	29.4245439398016	AP-RNA-4	2	dedup
122	29.121003275939625	AP-RNA-4	2	dedup
127	28.78181908228014	AP-RNA-4	2	dedup
132	28.590077953819115	AP-RNA-4	2	dedup
137	28.667974454523204	AP-RNA-4	2	dedup
142	29.400199090194782	AP-RNA-4	2	dedup
147	30.265996172689874	AP-RNA-4	2	dedup
150	31.92627328192898	AP-RNA-4	2	dedup
1	32.317291671888285	AP-RNA-5	1	dedup
2	32.64320147604994	AP-RNA-5	1	dedup
3	32.78250461316965	AP-RNA-5	1	dedup
4	32.829585137273384	AP-RNA-5	1	dedup
5	32.689096402200185	AP-RNA-5	1	dedup
6	34.30169852160804	AP-RNA-5	1	dedup
7	34.25650383989107	AP-RNA-5	1	dedup
8	34.25174018497054	AP-RNA-5	1	dedup
9	34.23446529758283	AP-RNA-5	1	dedup
12	34.22376068959028	AP-RNA-5	1	dedup
17	34.140719053181044	AP-RNA-5	1	dedup
22	34.00324264423265	AP-RNA-5	1	dedup
27	33.865086809749656	AP-RNA-5	1	dedup
32	33.71615299332141	AP-RNA-5	1	dedup
37	33.576864633445894	AP-RNA-5	1	dedup
42	33.42258151252675	AP-RNA-5	1	dedup
47	33.25589542137579	AP-RNA-5	1	dedup
52	33.06790104066981	AP-RNA-5	1	dedup
57	32.890412819032534	AP-RNA-5	1	dedup
62	32.67501411449785	AP-RNA-5	1	dedup
67	32.45919479920896	AP-RNA-5	1	dedup
72	32.28540306995218	AP-RNA-5	1	dedup
77	32.09402323214382	AP-RNA-5	1	dedup
82	31.901173947856414	AP-RNA-5	1	dedup
87	31.764997975848882	AP-RNA-5	1	dedup
92	31.619693742601374	AP-RNA-5	1	dedup
97	31.488729331208106	AP-RNA-5	1	dedup
102	31.37148133164812	AP-RNA-5	1	dedup
107	31.223735919987956	AP-RNA-5	1	dedup
112	31.12708592428782	AP-RNA-5	1	dedup
117	30.987775877067456	AP-RNA-5	1	dedup
122	30.89482291847445	AP-RNA-5	1	dedup
127	30.79181826813586	AP-RNA-5	1	dedup
132	30.718144178976537	AP-RNA-5	1	dedup
137	30.82786654520376	AP-RNA-5	1	dedup
142	31.28276871200223	AP-RNA-5	1	dedup
147	32.06180766216163	AP-RNA-5	1	dedup
150	33.56986925515056	AP-RNA-5	1	dedup
1	32.4093636969126	AP-RNA-5	2	dedup
2	32.41341621904574	AP-RNA-5	2	dedup
3	32.59627061545497	AP-RNA-5	2	dedup
4	32.5971053207894	AP-RNA-5	2	dedup
5	32.31974648213714	AP-RNA-5	2	dedup
6	34.072529483813945	AP-RNA-5	2	dedup
7	34.04870453239039	AP-RNA-5	2	dedup
8	34.02734209523982	AP-RNA-5	2	dedup
9	34.01552021885181	AP-RNA-5	2	dedup
12	33.903318647066534	AP-RNA-5	2	dedup
17	33.75967060605221	AP-RNA-5	2	dedup
22	33.627715726134845	AP-RNA-5	2	dedup
27	33.50137683860913	AP-RNA-5	2	dedup
32	33.358540250415864	AP-RNA-5	2	dedup
37	33.21323709909954	AP-RNA-5	2	dedup
42	33.016913711160804	AP-RNA-5	2	dedup
47	32.82254316025062	AP-RNA-5	2	dedup
52	32.567461979237876	AP-RNA-5	2	dedup
57	32.346314620664046	AP-RNA-5	2	dedup
62	32.11684204121586	AP-RNA-5	2	dedup
67	31.944332500714278	AP-RNA-5	2	dedup
72	31.761287937735336	AP-RNA-5	2	dedup
77	31.588058266705993	AP-RNA-5	2	dedup
82	31.38040392120717	AP-RNA-5	2	dedup
87	31.17243958133137	AP-RNA-5	2	dedup
92	31.019964997992048	AP-RNA-5	2	dedup
97	30.793327808545218	AP-RNA-5	2	dedup
102	30.52229310990551	AP-RNA-5	2	dedup
107	30.207630415722953	AP-RNA-5	2	dedup
112	29.894436078744594	AP-RNA-5	2	dedup
117	29.492407023988875	AP-RNA-5	2	dedup
122	29.18269505259847	AP-RNA-5	2	dedup
127	28.841509210788423	AP-RNA-5	2	dedup
132	28.64699669064982	AP-RNA-5	2	dedup
137	28.715267126085894	AP-RNA-5	2	dedup
142	29.431832521469026	AP-RNA-5	2	dedup
147	30.25518324957692	AP-RNA-5	2	dedup
150	31.94228532392962	AP-RNA-5	2	dedup
1	32.272595504883405	AP-RNA-6	1	dedup
2	32.61647192442933	AP-RNA-6	1	dedup
3	32.772383734718126	AP-RNA-6	1	dedup
4	32.81601595198509	AP-RNA-6	1	dedup
5	32.6649388340591	AP-RNA-6	1	dedup
6	34.27581410373918	AP-RNA-6	1	dedup
7	34.2281769690972	AP-RNA-6	1	dedup
8	34.23002829157111	AP-RNA-6	1	dedup
9	34.20821557997721	AP-RNA-6	1	dedup
12	34.197243116508204	AP-RNA-6	1	dedup
17	34.113471790917686	AP-RNA-6	1	dedup
22	33.97483652372556	AP-RNA-6	1	dedup
27	33.83171008073667	AP-RNA-6	1	dedup
32	33.680521760052144	AP-RNA-6	1	dedup
37	33.53548385992409	AP-RNA-6	1	dedup
42	33.37662798762244	AP-RNA-6	1	dedup
47	33.20835757668304	AP-RNA-6	1	dedup
52	33.02059573757062	AP-RNA-6	1	dedup
57	32.83853900699019	AP-RNA-6	1	dedup
62	32.621886563149715	AP-RNA-6	1	dedup
67	32.40028662421042	AP-RNA-6	1	dedup
72	32.22581001364076	AP-RNA-6	1	dedup
77	32.032503424653534	AP-RNA-6	1	dedup
82	31.831318223050193	AP-RNA-6	1	dedup
87	31.70018965399052	AP-RNA-6	1	dedup
92	31.55364742830391	AP-RNA-6	1	dedup
97	31.420337333432865	AP-RNA-6	1	dedup
102	31.297242822892315	AP-RNA-6	1	dedup
107	31.15569798541697	AP-RNA-6	1	dedup
112	31.055723619753433	AP-RNA-6	1	dedup
117	30.907858764855156	AP-RNA-6	1	dedup
122	30.81205139621654	AP-RNA-6	1	dedup
127	30.712702982034436	AP-RNA-6	1	dedup
132	30.633151271950872	AP-RNA-6	1	dedup
137	30.750686512104675	AP-RNA-6	1	dedup
142	31.216537709699292	AP-RNA-6	1	dedup
147	32.00939175047048	AP-RNA-6	1	dedup
150	33.550013272521056	AP-RNA-6	1	dedup
1	32.39697419916394	AP-RNA-6	2	dedup
2	32.41151801520592	AP-RNA-6	2	dedup
3	32.59603969280507	AP-RNA-6	2	dedup
4	32.59851581418065	AP-RNA-6	2	dedup
5	32.312357660837	AP-RNA-6	2	dedup
6	34.05246285369271	AP-RNA-6	2	dedup
7	34.03043068052317	AP-RNA-6	2	dedup
8	34.00158378958352	AP-RNA-6	2	dedup
9	33.9883439239781	AP-RNA-6	2	dedup
12	33.87907162113138	AP-RNA-6	2	dedup
17	33.73253916678866	AP-RNA-6	2	dedup
22	33.60467781561647	AP-RNA-6	2	dedup
27	33.46630714178457	AP-RNA-6	2	dedup
32	33.31694357726714	AP-RNA-6	2	dedup
37	33.17485109478041	AP-RNA-6	2	dedup
42	32.97384563099108	AP-RNA-6	2	dedup
47	32.77469686937007	AP-RNA-6	2	dedup
52	32.51836899212228	AP-RNA-6	2	dedup
57	32.29150493967096	AP-RNA-6	2	dedup
62	32.05918109030252	AP-RNA-6	2	dedup
67	31.885452672399413	AP-RNA-6	2	dedup
72	31.699744451410766	AP-RNA-6	2	dedup
77	31.52262381832722	AP-RNA-6	2	dedup
82	31.318302999872863	AP-RNA-6	2	dedup
87	31.110079544730876	AP-RNA-6	2	dedup
92	30.953626707064785	AP-RNA-6	2	dedup
97	30.719854304858124	AP-RNA-6	2	dedup
102	30.447052978679324	AP-RNA-6	2	dedup
107	30.14202499066267	AP-RNA-6	2	dedup
112	29.82601545702129	AP-RNA-6	2	dedup
117	29.43465608127724	AP-RNA-6	2	dedup
122	29.11420389927705	AP-RNA-6	2	dedup
127	28.782910892095366	AP-RNA-6	2	dedup
132	28.583404787620633	AP-RNA-6	2	dedup
137	28.661885132704747	AP-RNA-6	2	dedup
142	29.374796886385923	AP-RNA-6	2	dedup
147	30.238054559658885	AP-RNA-6	2	dedup
150	31.91939411541297	AP-RNA-6	2	dedup
1	32.29139906871842	AP-RNA-7	1	dedup
2	32.629916126685764	AP-RNA-7	1	dedup
3	32.790558265141264	AP-RNA-7	1	dedup
4	32.82741863018653	AP-RNA-7	1	dedup
5	32.686695592941476	AP-RNA-7	1	dedup
6	34.3164557468714	AP-RNA-7	1	dedup
7	34.27301457379064	AP-RNA-7	1	dedup
8	34.273562962957854	AP-RNA-7	1	dedup
9	34.25281389344576	AP-RNA-7	1	dedup
12	34.24211308576915	AP-RNA-7	1	dedup
17	34.162211008347384	AP-RNA-7	1	dedup
22	34.02708076304591	AP-RNA-7	1	dedup
27	33.88769256346891	AP-RNA-7	1	dedup
32	33.738193870921705	AP-RNA-7	1	dedup
37	33.595839287335274	AP-RNA-7	1	dedup
42	33.445475483856704	AP-RNA-7	1	dedup
47	33.28296687253837	AP-RNA-7	1	dedup
52	33.096786725709	AP-RNA-7	1	dedup
57	32.91973674150189	AP-RNA-7	1	dedup
62	32.705711521983524	AP-RNA-7	1	dedup
67	32.48689990720769	AP-RNA-7	1	dedup
72	32.31052192786723	AP-RNA-7	1	dedup
77	32.12419658783533	AP-RNA-7	1	dedup
82	31.926571101710767	AP-RNA-7	1	dedup
87	31.793857980035728	AP-RNA-7	1	dedup
92	31.649378382771896	AP-RNA-7	1	dedup
97	31.518041811946205	AP-RNA-7	1	dedup
102	31.397119587035547	AP-RNA-7	1	dedup
107	31.256595179697978	AP-RNA-7	1	dedup
112	31.153014686719665	AP-RNA-7	1	dedup
117	31.004361473510187	AP-RNA-7	1	dedup
122	30.913703501071023	AP-RNA-7	1	dedup
127	30.807401214930717	AP-RNA-7	1	dedup
132	30.727876385103563	AP-RNA-7	1	dedup
137	30.831374999888162	AP-RNA-7	1	dedup
142	31.281314902713017	AP-RNA-7	1	dedup
147	32.06453774597706	AP-RNA-7	1	dedup
150	33.54092589332864	AP-RNA-7	1	dedup
1	32.423507854884605	AP-RNA-7	2	dedup
2	32.452478068919255	AP-RNA-7	2	dedup
3	32.636924410495446	AP-RNA-7	2	dedup
4	32.64199007433551	AP-RNA-7	2	dedup
5	32.364868171964794	AP-RNA-7	2	dedup
6	34.12206786747285	AP-RNA-7	2	dedup
7	34.10033603156999	AP-RNA-7	2	dedup
8	34.069692078033306	AP-RNA-7	2	dedup
9	34.061057398664296	AP-RNA-7	2	dedup
12	33.9551957354564	AP-RNA-7	2	dedup
17	33.81510120743974	AP-RNA-7	2	dedup
22	33.69115481490733	AP-RNA-7	2	dedup
27	33.55384136971156	AP-RNA-7	2	dedup
32	33.40399571595125	AP-RNA-7	2	dedup
37	33.26939157642938	AP-RNA-7	2	dedup
42	33.07460080060176	AP-RNA-7	2	dedup
47	32.876418233678024	AP-RNA-7	2	dedup
52	32.6256820453091	AP-RNA-7	2	dedup
57	32.39897198971924	AP-RNA-7	2	dedup
62	32.177057237027434	AP-RNA-7	2	dedup
67	32.00342850649321	AP-RNA-7	2	dedup
72	31.81841799542614	AP-RNA-7	2	dedup
77	31.64286959953762	AP-RNA-7	2	dedup
82	31.440477573797114	AP-RNA-7	2	dedup
87	31.23698865581581	AP-RNA-7	2	dedup
92	31.08221941317297	AP-RNA-7	2	dedup
97	30.847466455077683	AP-RNA-7	2	dedup
102	30.577830586680427	AP-RNA-7	2	dedup
107	30.27378368582392	AP-RNA-7	2	dedup
112	29.949022187961514	AP-RNA-7	2	dedup
117	29.554299337575703	AP-RNA-7	2	dedup
122	29.233199715576358	AP-RNA-7	2	dedup
127	28.900814215232835	AP-RNA-7	2	dedup
132	28.68957211633421	AP-RNA-7	2	dedup
137	28.759467977270173	AP-RNA-7	2	dedup
142	29.44401804449713	AP-RNA-7	2	dedup
147	30.272290292131014	AP-RNA-7	2	dedup
150	31.9270211048322	AP-RNA-7	2	dedup
1	32.31474895853205	AP-RNA-8	1	dedup
2	32.64546478755125	AP-RNA-8	1	dedup
3	32.80836989765459	AP-RNA-8	1	dedup
4	32.84928887853339	AP-RNA-8	1	dedup
5	32.70358447566325	AP-RNA-8	1	dedup
6	34.32928170568637	AP-RNA-8	1	dedup
7	34.28737586357792	AP-RNA-8	1	dedup
8	34.28751503822173	AP-RNA-8	1	dedup
9	34.26886563595155	AP-RNA-8	1	dedup
12	34.25315412714526	AP-RNA-8	1	dedup
17	34.177329647845035	AP-RNA-8	1	dedup
22	34.03928218781384	AP-RNA-8	1	dedup
27	33.90320217672989	AP-RNA-8	1	dedup
32	33.7545544538602	AP-RNA-8	1	dedup
37	33.611538786408815	AP-RNA-8	1	dedup
42	33.46568109655981	AP-RNA-8	1	dedup
47	33.299935451494314	AP-RNA-8	1	dedup
52	33.116854599047066	AP-RNA-8	1	dedup
57	32.93710307757864	AP-RNA-8	1	dedup
62	32.727017732148475	AP-RNA-8	1	dedup
67	32.505983944441084	AP-RNA-8	1	dedup
72	32.33540061202943	AP-RNA-8	1	dedup
77	32.14684248642389	AP-RNA-8	1	dedup
82	31.950404507530173	AP-RNA-8	1	dedup
87	31.819152131093393	AP-RNA-8	1	dedup
92	31.67258885530297	AP-RNA-8	1	dedup
97	31.548065961643253	AP-RNA-8	1	dedup
102	31.421965501722212	AP-RNA-8	1	dedup
107	31.278619679431767	AP-RNA-8	1	dedup
112	31.1793399211321	AP-RNA-8	1	dedup
117	31.030852297260036	AP-RNA-8	1	dedup
122	30.9358208226352	AP-RNA-8	1	dedup
127	30.828194121954745	AP-RNA-8	1	dedup
132	30.747841356466573	AP-RNA-8	1	dedup
137	30.84973622362595	AP-RNA-8	1	dedup
142	31.296303201692762	AP-RNA-8	1	dedup
147	32.07063488090851	AP-RNA-8	1	dedup
150	33.59280579428139	AP-RNA-8	1	dedup
1	32.43544326157562	AP-RNA-8	2	dedup
2	32.45586892484465	AP-RNA-8	2	dedup
3	32.643134207030904	AP-RNA-8	2	dedup
4	32.64630325530384	AP-RNA-8	2	dedup
5	32.37554463602931	AP-RNA-8	2	dedup
6	34.1276744467176	AP-RNA-8	2	dedup
7	34.102810510005185	AP-RNA-8	2	dedup
8	34.0684212881892	AP-RNA-8	2	dedup
9	34.06475501768455	AP-RNA-8	2	dedup
12	33.95614797297931	AP-RNA-8	2	dedup
17	33.817993215787695	AP-RNA-8	2	dedup
22	33.69229420448979	AP-RNA-8	2	dedup
27	33.56180587663055	AP-RNA-8	2	dedup
32	33.41099500229005	AP-RNA-8	2	dedup
37	33.275288971414184	AP-RNA-8	2	dedup
42	33.08331775762087	AP-RNA-8	2	dedup
47	32.88624375266859	AP-RNA-8	2	dedup
52	32.641026948496936	AP-RNA-8	2	dedup
57	32.409710418412274	AP-RNA-8	2	dedup
62	32.1870466936784	AP-RNA-8	2	dedup
67	32.00863868719115	AP-RNA-8	2	dedup
72	31.827626815803587	AP-RNA-8	2	dedup
77	31.65063568619815	AP-RNA-8	2	dedup
82	31.44858742017442	AP-RNA-8	2	dedup
87	31.245646304730638	AP-RNA-8	2	dedup
92	31.08868752066088	AP-RNA-8	2	dedup
97	30.85409782732401	AP-RNA-8	2	dedup
102	30.584790830058676	AP-RNA-8	2	dedup
107	30.279794629829233	AP-RNA-8	2	dedup
112	29.95880394275891	AP-RNA-8	2	dedup
117	29.569197247132802	AP-RNA-8	2	dedup
122	29.241783267269625	AP-RNA-8	2	dedup
127	28.909627537465376	AP-RNA-8	2	dedup
132	28.696562000386688	AP-RNA-8	2	dedup
137	28.767144483208437	AP-RNA-8	2	dedup
142	29.444841991306998	AP-RNA-8	2	dedup
147	30.286068973688828	AP-RNA-8	2	dedup
150	31.938313555334833	AP-RNA-8	2	dedup
1	32.28327605186576	AP-RNA-9	1	dedup
2	32.61330994844668	AP-RNA-9	1	dedup
3	32.76872123059484	AP-RNA-9	1	dedup
4	32.80703254144429	AP-RNA-9	1	dedup
5	32.661627653506464	AP-RNA-9	1	dedup
6	34.283928733619376	AP-RNA-9	1	dedup
7	34.231908562792235	AP-RNA-9	1	dedup
8	34.229951607453614	AP-RNA-9	1	dedup
9	34.210882691671905	AP-RNA-9	1	dedup
12	34.19832834996676	AP-RNA-9	1	dedup
17	34.11788437708371	AP-RNA-9	1	dedup
22	33.98128481424819	AP-RNA-9	1	dedup
27	33.843115447534906	AP-RNA-9	1	dedup
32	33.69335136473527	AP-RNA-9	1	dedup
37	33.55012134497228	AP-RNA-9	1	dedup
42	33.40449946896349	AP-RNA-9	1	dedup
47	33.24064556810421	AP-RNA-9	1	dedup
52	33.052260896369674	AP-RNA-9	1	dedup
57	32.87661936993859	AP-RNA-9	1	dedup
62	32.66349123966351	AP-RNA-9	1	dedup
67	32.44788675293812	AP-RNA-9	1	dedup
72	32.27492652846243	AP-RNA-9	1	dedup
77	32.08830040907715	AP-RNA-9	1	dedup
82	31.89689632444648	AP-RNA-9	1	dedup
87	31.766539400142175	AP-RNA-9	1	dedup
92	31.622208404612714	AP-RNA-9	1	dedup
97	31.504601157960263	AP-RNA-9	1	dedup
102	31.383297913862926	AP-RNA-9	1	dedup
107	31.24740768801583	AP-RNA-9	1	dedup
112	31.148804981627215	AP-RNA-9	1	dedup
117	31.007085492176554	AP-RNA-9	1	dedup
122	30.918860977074424	AP-RNA-9	1	dedup
127	30.81568027767152	AP-RNA-9	1	dedup
132	30.74468580364991	AP-RNA-9	1	dedup
137	30.862203368567826	AP-RNA-9	1	dedup
142	31.30740854224714	AP-RNA-9	1	dedup
147	32.07633318613165	AP-RNA-9	1	dedup
150	33.5655311778291	AP-RNA-9	1	dedup
1	32.40894117689801	AP-RNA-9	2	dedup
2	32.39546301712268	AP-RNA-9	2	dedup
3	32.56814593331856	AP-RNA-9	2	dedup
4	32.57333995763835	AP-RNA-9	2	dedup
5	32.28361356444528	AP-RNA-9	2	dedup
6	34.04176745419602	AP-RNA-9	2	dedup
7	34.02728420448394	AP-RNA-9	2	dedup
8	33.99122757939175	AP-RNA-9	2	dedup
9	33.977857503569496	AP-RNA-9	2	dedup
12	33.87494417781718	AP-RNA-9	2	dedup
17	33.73121753402131	AP-RNA-9	2	dedup
22	33.604809732331546	AP-RNA-9	2	dedup
27	33.47060299154202	AP-RNA-9	2	dedup
32	33.32322261034741	AP-RNA-9	2	dedup
37	33.18731925773004	AP-RNA-9	2	dedup
42	32.99506355975308	AP-RNA-9	2	dedup
47	32.796818986390946	AP-RNA-9	2	dedup
52	32.552518118993724	AP-RNA-9	2	dedup
57	32.32470301030132	AP-RNA-9	2	dedup
62	32.09538874023873	AP-RNA-9	2	dedup
67	31.922060456050936	AP-RNA-9	2	dedup
72	31.75269480983797	AP-RNA-9	2	dedup
77	31.57913203828473	AP-RNA-9	2	dedup
82	31.375316663590848	AP-RNA-9	2	dedup
87	31.17071625457381	AP-RNA-9	2	dedup
92	31.02480130845418	AP-RNA-9	2	dedup
97	30.785728148205305	AP-RNA-9	2	dedup
102	30.51594644963148	AP-RNA-9	2	dedup
107	30.216872126599593	AP-RNA-9	2	dedup
112	29.900177013649092	AP-RNA-9	2	dedup
117	29.515297573778007	AP-RNA-9	2	dedup
122	29.194844089220744	AP-RNA-9	2	dedup
127	28.87182270143744	AP-RNA-9	2	dedup
132	28.665217520822456	AP-RNA-9	2	dedup
137	28.740958392727453	AP-RNA-9	2	dedup
142	29.437473871472417	AP-RNA-9	2	dedup
147	30.290029601559986	AP-RNA-9	2	dedup
150	31.94117255827874	AP-RNA-9	2	dedup
1	32.18444084595434	AP-DNA-10	1	ribo_initial
2	32.566929052515015	AP-DNA-10	1	ribo_initial
3	32.70805802394983	AP-DNA-10	1	ribo_initial
4	32.73538614954111	AP-DNA-10	1	ribo_initial
5	32.606866565898464	AP-DNA-10	1	ribo_initial
6	34.46356263021554	AP-DNA-10	1	ribo_initial
7	34.4222645477122	AP-DNA-10	1	ribo_initial
8	34.40071732497813	AP-DNA-10	1	ribo_initial
9	34.383045908895916	AP-DNA-10	1	ribo_initial
12	34.339589960025464	AP-DNA-10	1	ribo_initial
17	34.24878700266477	AP-DNA-10	1	ribo_initial
22	34.10974148856922	AP-DNA-10	1	ribo_initial
27	33.95322531998437	AP-DNA-10	1	ribo_initial
32	33.81154992350752	AP-DNA-10	1	ribo_initial
37	33.663807599694366	AP-DNA-10	1	ribo_initial
42	33.5149359340301	AP-DNA-10	1	ribo_initial
47	33.35685992132508	AP-DNA-10	1	ribo_initial
52	33.185007521672816	AP-DNA-10	1	ribo_initial
57	32.99727863005832	AP-DNA-10	1	ribo_initial
62	32.79824441408796	AP-DNA-10	1	ribo_initial
67	32.56869193716251	AP-DNA-10	1	ribo_initial
72	32.40029873094067	AP-DNA-10	1	ribo_initial
77	32.203093713056354	AP-DNA-10	1	ribo_initial
82	31.999054485882443	AP-DNA-10	1	ribo_initial
87	31.865554477366533	AP-DNA-10	1	ribo_initial
92	31.72283858398046	AP-DNA-10	1	ribo_initial
97	31.598118137486814	AP-DNA-10	1	ribo_initial
102	31.49007066516151	AP-DNA-10	1	ribo_initial
107	31.33160096538935	AP-DNA-10	1	ribo_initial
112	31.227501693878118	AP-DNA-10	1	ribo_initial
117	31.078200632001455	AP-DNA-10	1	ribo_initial
122	30.98583071897024	AP-DNA-10	1	ribo_initial
127	30.878148320035002	AP-DNA-10	1	ribo_initial
132	30.809226479707963	AP-DNA-10	1	ribo_initial
137	30.898815558438606	AP-DNA-10	1	ribo_initial
142	31.296449404218123	AP-DNA-10	1	ribo_initial
147	32.1095566324767	AP-DNA-10	1	ribo_initial
150	33.5947174857907	AP-DNA-10	1	ribo_initial
1	32.32564344158336	AP-DNA-10	2	ribo_initial
2	32.28876722743449	AP-DNA-10	2	ribo_initial
3	32.414662016851516	AP-DNA-10	2	ribo_initial
4	32.42272253736147	AP-DNA-10	2	ribo_initial
5	32.151792576951976	AP-DNA-10	2	ribo_initial
6	34.088201597491555	AP-DNA-10	2	ribo_initial
7	34.046658986843504	AP-DNA-10	2	ribo_initial
8	33.99231194230468	AP-DNA-10	2	ribo_initial
9	33.95948408566443	AP-DNA-10	2	ribo_initial
12	33.873448678902356	AP-DNA-10	2	ribo_initial
17	33.73334260864067	AP-DNA-10	2	ribo_initial
22	33.61956250462639	AP-DNA-10	2	ribo_initial
27	33.50700576149571	AP-DNA-10	2	ribo_initial
32	33.371240553011994	AP-DNA-10	2	ribo_initial
37	33.2231402132863	AP-DNA-10	2	ribo_initial
42	33.05936792312724	AP-DNA-10	2	ribo_initial
47	32.88898219073861	AP-DNA-10	2	ribo_initial
52	32.64747975052009	AP-DNA-10	2	ribo_initial
57	32.42752238596805	AP-DNA-10	2	ribo_initial
62	32.196575101631296	AP-DNA-10	2	ribo_initial
67	32.0301010896297	AP-DNA-10	2	ribo_initial
72	31.867002153931942	AP-DNA-10	2	ribo_initial
77	31.701243685154896	AP-DNA-10	2	ribo_initial
82	31.512052797685207	AP-DNA-10	2	ribo_initial
87	31.342992197352157	AP-DNA-10	2	ribo_initial
92	31.172373101407977	AP-DNA-10	2	ribo_initial
97	30.952918522978127	AP-DNA-10	2	ribo_initial
102	30.71619276779087	AP-DNA-10	2	ribo_initial
107	30.40958103057492	AP-DNA-10	2	ribo_initial
112	30.092574424451776	AP-DNA-10	2	ribo_initial
117	29.703048894186814	AP-DNA-10	2	ribo_initial
122	29.366268110386727	AP-DNA-10	2	ribo_initial
127	29.030520394452612	AP-DNA-10	2	ribo_initial
132	28.85365056860949	AP-DNA-10	2	ribo_initial
137	28.95243257193021	AP-DNA-10	2	ribo_initial
142	29.56306919352708	AP-DNA-10	2	ribo_initial
147	30.486982475364528	AP-DNA-10	2	ribo_initial
150	32.03058689864888	AP-DNA-10	2	ribo_initial
1	31.99761677554711	AP-DNA-11	1	ribo_initial
2	32.40574152492411	AP-DNA-11	1	ribo_initial
3	32.54358137564659	AP-DNA-11	1	ribo_initial
4	32.57320245353693	AP-DNA-11	1	ribo_initial
5	32.44760680867901	AP-DNA-11	1	ribo_initial
6	34.492390013688386	AP-DNA-11	1	ribo_initial
7	34.44799954920756	AP-DNA-11	1	ribo_initial
8	34.430330198753744	AP-DNA-11	1	ribo_initial
9	34.4147935465058	AP-DNA-11	1	ribo_initial
12	34.37398411606832	AP-DNA-11	1	ribo_initial
17	34.29010868145582	AP-DNA-11	1	ribo_initial
22	34.15537418968522	AP-DNA-11	1	ribo_initial
27	34.00455700783609	AP-DNA-11	1	ribo_initial
32	33.86952193517684	AP-DNA-11	1	ribo_initial
37	33.72719618050296	AP-DNA-11	1	ribo_initial
42	33.5832996781871	AP-DNA-11	1	ribo_initial
47	33.43443809314216	AP-DNA-11	1	ribo_initial
52	33.26908780747332	AP-DNA-11	1	ribo_initial
57	33.087380915587005	AP-DNA-11	1	ribo_initial
62	32.89324114444536	AP-DNA-11	1	ribo_initial
67	32.664724771189725	AP-DNA-11	1	ribo_initial
72	32.49666934926635	AP-DNA-11	1	ribo_initial
77	32.29849930140637	AP-DNA-11	1	ribo_initial
82	32.09011168105097	AP-DNA-11	1	ribo_initial
87	31.95131042205985	AP-DNA-11	1	ribo_initial
92	31.803094850658976	AP-DNA-11	1	ribo_initial
97	31.673346101654023	AP-DNA-11	1	ribo_initial
102	31.55539578565209	AP-DNA-11	1	ribo_initial
